entry_time,exit_time,direction,exit_reason,pnl_pct,size_pct,bars_held,result,ics,gatekeeper_passed,veto_soft_penalty,m1_dir,m1_score,m2_status,m2_score,m3_score,m4_status,m4_score,m5_status,m5_score,m7_score,m7_composite,eth_btc_trend,btc_trend,btc_atr_pctl,m8_status,m8_score,m9_status,m9_score,vol_regime,m10_status,m10_score,m11_status,m11_score,m12_status,m12_score,trend_dir,trend_val,cross_asset_score,session,phase0
2025-02-27 16:30:00,2025-02-27 18:00:00,SHORT,SL,-0.8,5.0,6,LOSS,0.5516,True,0.1,BEARISH,0.6375,PASS,1.0,0.5692,PASS,0.0044,PASS,0.6187,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7725,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.9189,0.5,US,0.38345300335976934
2025-02-27 19:30:00,2025-02-27 20:00:00,SHORT,TP1,0.9336,5.0,2,WIN,0.5721,True,0.1,NEUTRAL,0.5125,PASS,1.0,0.6857,PASS,0.0039,PASS,0.5622,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7725,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.9189,0.5,US,0.38345300335976934
2025-02-27 20:00:00,2025-02-27 20:45:00,SHORT,TP1,1.0028,5.0,3,WIN,0.5396,True,0.1,NEUTRAL,0.5125,PASS,1.0,0.5291,PASS,0.0044,PASS,0.5622,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7725,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.9189,0.5,US,0.38345300335976934
2025-03-01 12:00:00,2025-03-01 16:30:00,SHORT,EARLY_EXIT,-0.577,5.0,18,LOSS,0.586,True,0.1,BEARISH,0.6375,PASS,1.0,0.6117,PASS,0.2126,PASS,0.619,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.81,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.967,0.5,EU,0.3581540794622018
2025-03-01 12:45:00,2025-03-01 16:30:00,SHORT,SL,-0.5857,5.0,15,LOSS,0.5794,True,0.1,BEARISH,0.6375,PASS,1.0,0.583,PASS,0.2126,PASS,0.6092,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.81,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.967,0.5,EU,0.3581540794622018
2025-03-01 13:30:00,2025-03-01 15:00:00,SHORT,SL,-0.8,5.0,6,LOSS,0.5734,True,0.1,BEARISH,0.6375,PASS,1.0,0.405,PASS,0.2126,PASS,0.469,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.81,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.967,0.5,EU,0.3581540794622018
2025-04-02 10:00:00,2025-04-02 15:15:00,SHORT,EARLY_EXIT,-0.5125,5.0,21,LOSS,0.5929,True,0.0,BEARISH,0.625,PASS,0.8333,0.5438,PASS,0.1301,PASS,0.555,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.776,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.7305,0.5,EU,0.4102345789983424
2025-04-02 10:30:00,2025-04-02 15:00:00,SHORT,EARLY_EXIT,-0.3583,5.0,18,LOSS,0.608,True,0.0,BEARISH,0.625,PASS,0.8333,0.618,PASS,0.13,PASS,0.5506,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.776,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.7305,0.5,EU,0.4102345789983424
2025-04-03 12:15:00,2025-04-03 13:30:00,SHORT,SL,0.6219,5.0,5,WIN,0.5266,True,0.06,BEARISH,0.6375,PASS,1.0,0.4597,PASS,0.0367,PASS,0.5616,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.776,FAIL,0.15,SKIP,0.5,STRONG_DOWN,-0.7029,0.5,EU,0.30648888473882396
2025-04-03 12:45:00,2025-04-03 13:30:00,SHORT,SL,-1.8,5.0,3,LOSS,0.5557,True,0.06,BEARISH,0.6375,PASS,1.0,0.6,PASS,0.0367,PASS,0.5616,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.776,FAIL,0.15,SKIP,0.5,STRONG_DOWN,-0.7029,0.5,EU,0.30648888473882396
2025-05-01 09:45:00,2025-05-01 10:15:00,SHORT,SL,-1.1746,5.0,2,LOSS,0.646,True,0.05,NEUTRAL,0.525,PASS,0.7083,0.5085,PASS,0.7376,PASS,0.5115,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,FAIL,0.2975,PASS,0.68,SKIP,0.5,NEUTRAL,0.1169,0.5,EU,0.23388098305501198
2025-06-01 19:00:00,2025-06-01 19:45:00,LONG,TP1,0.3151,5.0,3,WIN,0.5604,True,0.1,NEUTRAL,0.55,PASS,0.7083,0.5949,PASS,0.1301,PASS,0.4432,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BULL,PASS,0.6325,SKIP,0.5,SKIP,0.5,UP,0.2903,0.5,US,0.1558014036321492
2025-06-03 19:30:00,2025-06-03 22:30:00,LONG,EARLY_EXIT,-0.4945,5.0,12,LOSS,0.5654,True,0.0,NEUTRAL,0.5125,PASS,1.0,0.5563,PASS,0.0975,PASS,0.6838,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.6325,SKIP,0.5,SKIP,0.5,STRONG_UP,0.4027,0.5,US,0.21815805947162065
2025-06-04 08:15:00,2025-06-04 11:15:00,LONG,EARLY_EXIT,-0.244,5.0,12,LOSS,0.6117,True,0.1,NEUTRAL,0.5125,PASS,1.0,0.6643,PASS,0.1868,PASS,0.4471,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BULL,PASS,0.6325,SKIP,0.5,SKIP,0.5,STRONG_UP,0.5064,0.5,EU,0.24070718061545196
2025-06-07 09:00:00,2025-06-08 03:00:00,LONG,SL,1.4027,5.0,72,WIN,0.5535,True,0.0,NEUTRAL,0.525,PASS,0.7083,0.7613,PASS,0.1132,PASS,0.6456,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.58,SKIP,0.5,SKIP,0.5,UP,0.1752,0.5,EU,0.10108690490489498
2025-06-07 11:15:00,2025-06-08 03:00:00,LONG,SL,1.0166,5.0,63,WIN,0.5628,True,0.0,NEUTRAL,0.525,PASS,0.7083,0.8258,PASS,0.1225,PASS,0.5706,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.58,SKIP,0.5,SKIP,0.5,UP,0.1752,0.5,EU,0.10108690490489498
2025-06-08 13:00:00,2025-06-08 14:00:00,LONG,SL,0.1581,5.0,4,WIN,0.5132,True,0.0,NEUTRAL,0.5,PASS,0.7083,0.6431,PASS,0.0087,PASS,0.5271,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.58,SKIP,0.5,SKIP,0.5,UP,0.2109,0.5,EU,0.09204986360978024
2025-06-09 17:00:00,2025-06-09 21:45:00,LONG,TP3,1.8518,5.0,19,WIN,0.5829,True,0.0,BULLISH,0.6375,FAIL,0.15,0.539,PASS,0.2126,PASS,0.8582,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.636,SKIP,0.5,SKIP,0.5,STRONG_UP,0.6641,0.5,US,0.27271279888042155
2025-06-09 18:30:00,2025-06-09 22:15:00,LONG,TP3,1.7033,5.0,15,WIN,0.5806,True,0.0,BULLISH,0.6375,FAIL,0.15,0.5525,PASS,0.1205,PASS,0.8896,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.636,SKIP,0.5,SKIP,0.5,STRONG_UP,0.6641,0.5,US,0.27271279888042155
2025-06-09 21:00:00,2025-06-10 00:15:00,LONG,TP3,1.5751,5.0,13,WIN,0.615,True,0.06,BULLISH,0.6375,FAIL,0.15,0.6,PASS,0.1301,PASS,0.6106,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.636,FAIL,0.3,SKIP,0.5,STRONG_UP,0.6641,0.5,US,0.27271279888042155
2025-06-10 00:15:00,2025-06-10 03:15:00,LONG,EARLY_EXIT,-1.3324,5.0,12,LOSS,0.6324,True,0.0,BULLISH,0.6375,PASS,1.0,0.6,PASS,0.1301,PASS,0.9841,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.776,SKIP,0.5,SKIP,0.5,STRONG_UP,0.8531,0.5,ASIAN,0.4696386973295964
2025-06-15 21:00:00,2025-06-17 15:00:00,LONG,SL,0.6017,5.0,168,WIN,0.5949,True,0.0,NEUTRAL,0.5125,PASS,0.7083,0.4954,PASS,0.1301,PASS,0.4762,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.6825,SKIP,0.5,SKIP,0.5,NEUTRAL,0.1102,0.5,US,0.07082237350197068
2025-06-28 14:00:00,2025-06-28 15:45:00,LONG,TP1,0.2068,5.0,7,WIN,0.5801,True,0.1,BULLISH,0.63,FAIL,0.15,0.7221,PASS,0.0123,PASS,0.6905,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BULL,PASS,0.7385,SKIP,0.5,SKIP,0.5,UP,0.156,0.5,US_OPEN,0.06242509066281304
2025-06-29 08:00:00,2025-06-29 08:30:00,LONG,TP1,0.1917,5.0,2,WIN,0.6023,True,0.1,NEUTRAL,0.525,FAIL,0.15,0.7473,PASS,0.2126,PASS,0.5671,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BULL,PASS,0.776,SKIP,0.5,SKIP,0.5,UP,0.3797,0.5,EU,0.09122484090718838
2025-06-29 10:00:00,2025-06-29 11:45:00,LONG,TP1,0.2338,5.0,7,WIN,0.6497,True,0.1,BULLISH,0.6375,FAIL,0.15,0.7138,PASS,0.1301,PASS,0.7882,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BULL,PASS,0.776,SKIP,0.5,SKIP,0.5,UP,0.3797,0.5,EU,0.09122484090718838
2025-06-30 16:45:00,2025-06-30 19:15:00,LONG,TP1,1.1321,5.0,10,WIN,0.566,True,0.1,BEARISH,0.6,PASS,1.0,0.7296,PASS,0.1301,PASS,0.536,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BULL,PASS,0.6825,SKIP,0.5,SKIP,0.5,UP,0.1724,0.5,US,0.12084425733954535
2025-07-03 20:15:00,2025-07-03 23:15:00,LONG,EARLY_EXIT,-0.2451,5.0,12,LOSS,0.5679,True,0.1,NEUTRAL,0.575,PASS,1.0,0.6215,PASS,0.0361,PASS,0.6515,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BULL,PASS,0.776,SKIP,0.5,SKIP,0.5,STRONG_UP,0.4646,0.5,US,0.22578183250156303
2025-07-05 14:00:00,2025-07-05 17:00:00,LONG,EARLY_EXIT,-0.4544,5.0,12,LOSS,0.6085,True,0.0,NEUTRAL,0.575,PASS,0.8333,0.6342,PASS,0.0058,PASS,0.399,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.6825,SKIP,0.5,SKIP,0.5,UP,0.3056,0.5,US_OPEN,0.06822260398914871
2025-07-07 08:30:00,2025-07-07 10:00:00,LONG,SL,-0.68,5.0,6,LOSS,0.6233,True,0.1,NEUTRAL,0.5125,PASS,1.0,0.6612,PASS,0.1272,PASS,0.4427,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BULL,PASS,0.6825,SKIP,0.5,SKIP,0.5,UP,0.2135,0.5,EU,0.13493011991292156
2025-08-06 14:45:00,2025-08-06 15:00:00,LONG,SL,-0.4095,5.0,1,LOSS,0.5458,True,0.1,NEUTRAL,0.5,FAIL,0.15,0.6263,PASS,0.2126,PASS,0.2515,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BULL,PASS,0.53,SKIP,0.5,SKIP,0.5,STRONG_UP,0.4321,0.5,US_OPEN,0.1887251308237725
2025-08-06 15:45:00,2025-08-06 17:00:00,LONG,SL,-0.68,5.0,5,LOSS,0.5765,True,0.1,NEUTRAL,0.525,FAIL,0.15,0.6579,PASS,0.2126,PASS,0.7348,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BULL,PASS,0.53,SKIP,0.5,SKIP,0.5,STRONG_UP,0.4321,0.5,US_OPEN,0.1887251308237725
2025-09-10 21:00:00,2025-09-11 12:00:00,LONG,TP3,1.3634,5.0,60,WIN,0.5537,True,0.05,BEARISH,0.6375,FAIL,0.15,0.6268,PASS,0.5198,PASS,0.6739,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,FAIL,0.4185,SKIP,0.5,SKIP,0.5,UP,0.2806,0.5,US,0.14207839953474838
2025-09-17 18:15:00,2025-09-17 19:30:00,LONG,SL,0.1379,5.0,5,WIN,0.63,True,0.0,NEUTRAL,0.575,PASS,0.8333,0.9277,PASS,0.006,PASS,0.5341,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.7235,SKIP,0.5,SKIP,0.5,STRONG_UP,0.4141,0.5,US,0.24115038773382907
2025-09-20 19:15:00,2025-09-21 04:00:00,LONG,EARLY_EXIT,-0.2617,5.0,35,LOSS,0.584,True,0.0,BULLISH,0.625,PASS,0.7083,0.6174,PASS,0.2126,PASS,0.4463,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.49,SKIP,0.5,SKIP,0.5,UP,0.2147,0.5,US,0.07029161551823869
2025-09-20 21:00:00,2025-09-21 00:15:00,LONG,EARLY_EXIT,-0.3257,5.0,13,LOSS,0.589,True,0.0,BULLISH,0.7375,PASS,0.7083,0.6746,PASS,0.0963,PASS,0.4798,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.49,SKIP,0.5,SKIP,0.5,UP,0.2147,0.5,US,0.07029161551823869
2025-09-22 01:45:00,2025-09-22 06:00:00,SHORT,TP3,1.2348,5.0,17,WIN,0.5896,True,0.0,BEARISH,0.6375,PASS,0.7083,0.6184,PASS,0.1301,PASS,0.9606,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.596,SKIP,0.5,SKIP,0.5,DOWN,-0.3712,0.5,ASIAN,0.36239630586758126
2025-09-24 13:30:00,2025-09-24 13:45:00,SHORT,TP1,0.3939,5.0,1,WIN,0.5946,True,0.1,NEUTRAL,0.575,PASS,0.7083,0.9286,PASS,0.2126,PASS,0.5629,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.596,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.4722,0.5,EU,0.26272755394015446
2025-09-24 21:45:00,2025-09-25 02:30:00,SHORT,SL,0.8621,5.0,19,WIN,0.6281,True,0.0,BULLISH,0.6,PASS,0.7083,0.8036,PASS,0.1301,PASS,0.453,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.596,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.4722,0.5,US,0.26272755394015446
2025-09-24 23:00:00,2025-09-25 02:15:00,SHORT,TP3,0.9896,5.0,13,WIN,0.6032,True,0.0,NEUTRAL,0.575,PASS,0.7083,0.6902,PASS,0.1301,PASS,0.4157,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.596,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.4722,0.5,LATE_US,0.26272755394015446
2025-09-25 00:45:00,2025-09-25 02:30:00,SHORT,SL,0.8426,5.0,7,WIN,0.6181,True,0.0,NEUTRAL,0.5125,PASS,0.7083,0.7375,PASS,0.1301,PASS,0.4019,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.596,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.5582,0.5,ASIAN,0.5573164719998392
2025-09-26 04:00:00,2025-09-26 13:45:00,SHORT,SL,0.7858,5.0,39,WIN,0.5764,True,0.0,BULLISH,0.7,PASS,0.7083,0.6105,PASS,0.0034,PASS,0.5219,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.7235,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.5205,0.5,ASIAN,0.32849610258697554
2025-09-26 05:15:00,2025-09-26 12:30:00,SHORT,SL,0.7008,5.0,29,WIN,0.5861,True,0.0,BULLISH,0.675,PASS,0.7083,0.5944,PASS,0.168,PASS,0.6336,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.7235,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.5205,0.5,ASIAN,0.32849610258697554
2025-09-27 16:15:00,2025-09-27 22:00:00,SHORT,EARLY_EXIT,-0.2675,5.0,23,LOSS,0.6273,True,0.1,BULLISH,0.5875,PASS,0.7083,0.6968,PASS,0.193,PASS,0.3902,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7235,PASS,0.68,SKIP,0.5,STRONG_DOWN,-0.5439,0.5,US,0.19989818155019842
2025-09-27 17:15:00,2025-09-27 17:45:00,SHORT,SL,-0.28,5.0,2,LOSS,0.638,True,0.1,NEUTRAL,0.5,PASS,0.7083,0.6462,PASS,0.2126,PASS,0.3847,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7235,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.5439,0.5,US,0.19989818155019842
2025-09-28 12:30:00,2025-09-28 15:30:00,SHORT,EARLY_EXIT,-1.2569,5.0,12,LOSS,0.6104,True,0.0,BEARISH,0.7375,PASS,0.7083,0.7175,PASS,0.0552,PASS,0.5613,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.7235,SKIP,0.5,SKIP,0.5,DOWN,-0.2639,0.5,EU,0.15402410248643783
2025-09-28 15:00:00,2025-09-28 18:00:00,SHORT,EARLY_EXIT,-0.4013,5.0,12,LOSS,0.5602,True,0.0,NEUTRAL,0.575,PASS,0.7083,0.7129,PASS,0.0552,PASS,0.8308,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.7235,SKIP,0.5,SKIP,0.5,DOWN,-0.2639,0.5,US_OPEN,0.15402410248643783
2025-10-03 14:45:00,2025-10-03 15:30:00,LONG,TP1,0.4739,5.0,3,WIN,0.5726,True,0.1,NEUTRAL,0.575,PASS,1.0,0.7664,PASS,0.1301,PASS,0.5337,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BULL,PASS,0.686,SKIP,0.5,SKIP,0.5,STRONG_UP,0.6593,0.5,US_OPEN,0.2593031506521999
2025-10-05 11:15:00,2025-10-05 15:30:00,LONG,EARLY_EXIT,-0.4487,5.0,17,LOSS,0.5772,True,0.0,NEUTRAL,0.525,PASS,1.0,0.6827,PASS,0.124,PASS,0.6181,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.5835,SKIP,0.5,SKIP,0.5,STRONG_UP,0.6106,0.5,EU,0.26355413887068946
2025-10-06 12:15:00,2025-10-06 15:15:00,LONG,TP3,1.0514,5.0,12,WIN,0.5801,True,0.0,BULLISH,0.6375,PASS,1.0,0.5268,PASS,0.128,PASS,0.6309,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.72,SKIP,0.5,SKIP,0.5,STRONG_UP,0.72,0.5,EU,0.3097027261204815
2025-10-06 13:30:00,2025-10-06 19:45:00,LONG,TP3,1.1988,5.0,25,WIN,0.6301,True,0.0,BULLISH,0.6375,PASS,1.0,0.7688,PASS,0.1301,PASS,0.6258,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.72,SKIP,0.5,SKIP,0.5,STRONG_UP,0.72,0.5,EU,0.3097027261204815
2025-10-06 14:15:00,2025-10-06 15:30:00,LONG,SL,0.273,5.0,5,WIN,0.5944,True,0.0,BULLISH,0.6375,PASS,1.0,0.4848,PASS,0.1301,PASS,0.9837,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.72,SKIP,0.5,SKIP,0.5,STRONG_UP,0.72,0.5,US_OPEN,0.3097027261204815
2025-10-14 16:15:00,2025-10-14 16:30:00,LONG,TP1,0.2461,5.0,1,WIN,0.622,True,0.15000000000000002,BULLISH,0.6375,PASS,0.7083,0.6837,PASS,0.1301,PASS,0.4994,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BULL,FAIL,0.4475,PASS,0.68,SKIP,0.5,DOWN,-0.2071,0.5,US,0.26797670957091957
2025-10-21 12:45:00,2025-10-21 14:00:00,SHORT,SL,0.3119,5.0,5,WIN,0.6053,True,0.0,NEUTRAL,0.525,PASS,1.0,0.705,PASS,0.1301,PASS,0.6899,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.686,SKIP,0.5,SKIP,0.5,DOWN,-0.3496,0.5,EU,0.22901659535227936
