entry_time,exit_time,direction,exit_reason,pnl_pct,size_pct,bars_held,result,ics,gatekeeper_passed,veto_soft_penalty,m1_dir,m1_score,m2_status,m2_score,m3_score,m4_status,m4_score,m5_status,m5_score,m7_score,m7_composite,eth_btc_trend,btc_trend,btc_atr_pctl,m8_status,m8_score,m9_status,m9_score,vol_regime,m10_status,m10_score,m11_status,m11_score,m12_status,m12_score,trend_dir,trend_val,cross_asset_score,session,phase0
2026-01-04 21:00:00,2026-01-04 21:15:00,LONG,SL,-0.2175,5.0,1,LOSS,0.5509,True,0.1,NEUTRAL,0.575,PASS,0.7083,0.9073,PASS,0.1301,PASS,0.5494,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BULL,PASS,0.506,SKIP,0.5,SKIP,0.5,UP,0.2727,0.5,US,0.2056456384276254
2026-01-09 08:00:00,2026-01-09 08:30:00,SHORT,TP1,0.4513,5.0,2,WIN,0.5733,True,0.1,NEUTRAL,0.5125,FAIL,0.15,0.767,PASS,0.0403,PASS,0.6248,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.6825,SKIP,0.5,SKIP,0.5,DOWN,-0.1749,0.5,EU,0.1507717759653536
2026-01-09 11:00:00,2026-01-09 15:15:00,SHORT,SL,0.1989,5.0,17,WIN,0.5742,True,0.0,NEUTRAL,0.55,FAIL,0.15,0.605,PASS,0.05,PASS,0.5284,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.6825,SKIP,0.5,SKIP,0.5,DOWN,-0.1749,0.5,EU,0.1507717759653536
2026-01-09 11:45:00,2026-01-09 13:30:00,SHORT,SL,-0.565,5.0,7,LOSS,0.5924,True,0.0,NEUTRAL,0.55,FAIL,0.15,0.6916,PASS,0.0503,PASS,0.5314,0.4625,0.462,N/A,N/A,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.6825,SKIP,0.5,SKIP,0.5,DOWN,-0.1749,0.5,EU,0.1507717759653536
2026-01-09 14:00:00,2026-01-09 14:15:00,SHORT,SL,-0.3161,5.0,1,LOSS,0.5634,True,0.1,NEUTRAL,0.5125,FAIL,0.15,0.7065,PASS,0.1301,PASS,0.557,0.4625,0.462,N/A,N/A,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.6825,SKIP,0.5,SKIP,0.5,DOWN,-0.1749,0.5,US_OPEN,0.1507717759653536
2026-02-04 09:00:00,2026-02-04 14:00:00,SHORT,TP1,3.3507,5.0,20,WIN,0.6079,True,0.1,BULLISH,0.6,PASS,1.0,0.6029,PASS,0.1159,PASS,0.4837,0.6035,0.603,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.81,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.9318,0.5,EU,0.6042874549917134
2026-02-04 11:00:00,2026-02-04 11:30:00,SHORT,SL,-0.68,5.0,2,LOSS,0.6406,True,0.1,NEUTRAL,0.575,PASS,1.0,0.8869,PASS,0.1301,PASS,0.679,0.6035,0.603,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.81,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.9318,0.5,EU,0.6042874549917134
2026-02-04 12:30:00,2026-02-04 14:00:00,SHORT,TP1,2.1032,5.0,6,WIN,0.6246,True,0.1,NEUTRAL,0.575,PASS,1.0,0.8192,PASS,0.1301,PASS,0.6491,0.6035,0.603,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.81,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.9318,0.5,EU,0.6042874549917134
2026-02-04 13:30:00,2026-02-04 15:45:00,SHORT,SL,2.8966,5.0,9,WIN,0.6155,True,0.0,NEUTRAL,0.5125,PASS,1.0,0.5442,PASS,0.1301,PASS,0.6478,0.6035,0.603,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.81,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.9318,0.5,EU,0.6042874549917134
2026-02-04 15:15:00,2026-02-04 17:45:00,SHORT,SL,3.3609,5.0,10,WIN,0.6213,True,0.0,NEUTRAL,0.5125,PASS,1.0,0.5454,PASS,0.1301,PASS,0.7338,0.6035,0.603,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.81,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.9318,0.5,US_OPEN,0.6042874549917134
2026-02-05 20:15:00,2026-02-05 20:45:00,SHORT,TP1,2.0463,5.0,2,WIN,0.5998,True,0.1,NEUTRAL,0.5125,PASS,1.0,0.6,PASS,0.1939,PASS,0.891,0.6035,0.603,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.81,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.9777,0.5,US,0.7626802447004455
2026-02-05 20:45:00,2026-02-05 21:00:00,SHORT,SL,-0.8,5.0,1,LOSS,0.5985,True,0.1,NEUTRAL,0.5125,PASS,1.0,0.5873,PASS,0.2117,PASS,0.891,0.6035,0.603,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.81,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.9777,0.5,US,0.7626802447004455
2026-02-05 21:15:00,2026-02-05 21:45:00,SHORT,TP1,2.0762,5.0,2,WIN,0.5878,True,0.1,NEUTRAL,0.5125,PASS,1.0,0.5143,PASS,0.2126,PASS,0.9573,0.6035,0.603,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.81,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.9777,0.5,US,0.7626802447004455
2026-02-08 09:00:00,2026-02-08 11:00:00,SHORT,SL,0.3997,5.0,8,WIN,0.577,True,0.0,BEARISH,0.6,PASS,0.8333,0.4868,PASS,0.0552,PASS,0.4544,0.5585,0.558,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.67,PASS,0.68,SKIP,0.5,STRONG_DOWN,-0.8103,0.5,EU,0.30156396703911253
2026-02-08 09:30:00,2026-02-08 10:45:00,SHORT,SL,0.2193,5.0,5,WIN,0.5404,True,0.0,BEARISH,0.6,PASS,0.8333,0.4775,PASS,0.0552,PASS,0.5512,0.5585,0.558,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.67,PASS,0.68,SKIP,0.5,STRONG_DOWN,-0.8103,0.5,EU,0.30156396703911253
2026-02-08 20:00:00,2026-02-08 21:45:00,SHORT,TP1,1.2196,5.0,7,WIN,0.5443,True,0.1,BEARISH,0.625,PASS,0.8333,0.5134,PASS,0.0501,PASS,0.4076,0.5585,0.558,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.67,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.8103,0.5,US,0.30156396703911253
2026-02-08 20:30:00,2026-02-08 21:45:00,SHORT,TP1,0.9764,5.0,5,WIN,0.5687,True,0.1,BEARISH,0.625,PASS,0.8333,0.588,PASS,0.0464,PASS,0.406,0.5585,0.558,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.67,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.8103,0.5,US,0.30156396703911253
2026-02-09 13:30:00,2026-02-09 15:00:00,SHORT,SL,-1.53,5.0,6,LOSS,0.5659,True,0.0,BEARISH,0.7175,PASS,1.0,0.4912,PASS,0.1241,PASS,0.6,0.5585,0.558,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.67,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.7571,0.5,EU,0.31485434374719623
2026-02-10 10:00:00,2026-02-10 14:00:00,SHORT,EARLY_EXIT,-0.3274,5.0,16,LOSS,0.5982,True,0.1,NEUTRAL,0.55,PASS,1.0,0.3656,PASS,0.8213,PASS,0.392,0.6035,0.603,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7725,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.855,0.5,EU,0.3300649455083654
2026-02-10 18:15:00,2026-02-10 19:30:00,SHORT,SL,-0.68,5.0,5,LOSS,0.594,True,0.1,NEUTRAL,0.5,PASS,1.0,0.5736,PASS,0.1301,PASS,0.2906,0.6035,0.603,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7725,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.855,0.5,US,0.3300649455083654
2026-02-11 08:00:00,2026-02-11 12:00:00,SHORT,EARLY_EXIT,-0.7298,5.0,16,LOSS,0.5948,True,0.0,BEARISH,0.6375,PASS,1.0,0.4714,PASS,0.0552,PASS,0.9192,0.6035,0.603,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.7725,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.9708,0.5,EU,0.3436744196727763
2026-02-11 10:30:00,2026-02-11 11:15:00,SHORT,SL,-0.8,5.0,3,LOSS,0.5565,True,0.1,BEARISH,0.6375,PASS,1.0,0.4788,PASS,0.046,PASS,0.9339,0.6035,0.603,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7725,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.9708,0.5,EU,0.3436744196727763
2026-02-12 08:15:00,2026-02-12 09:15:00,SHORT,SL,-0.8,5.0,4,LOSS,0.5977,True,0.1,BULLISH,0.625,PASS,1.0,0.8022,PASS,0.0083,PASS,0.3586,0.5585,0.558,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.5,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.5619,0.5,EU,0.3224434782237546
2026-02-14 16:00:00,2026-02-14 16:15:00,SHORT,TP1,0.5622,5.0,1,WIN,0.6445,True,0.1,BEARISH,0.6,PASS,0.8333,0.6087,PASS,0.5612,PASS,0.4689,0.5585,0.558,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.6825,PASS,0.78,SKIP,0.5,STRONG_DOWN,-0.5817,0.5,US,0.19661404315889514
2026-02-14 17:15:00,2026-02-14 21:00:00,SHORT,SL,-0.68,5.0,15,LOSS,0.581,True,0.1,BEARISH,0.6,PASS,0.8333,0.4912,PASS,0.1269,PASS,0.3855,0.5585,0.558,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.6825,PASS,0.78,SKIP,0.5,STRONG_DOWN,-0.5817,0.5,US,0.19661404315889514
2026-02-15 13:30:00,2026-02-15 17:45:00,SHORT,TP1,2.3029,5.0,17,WIN,0.6103,True,0.16,BEARISH,0.7375,PASS,0.8333,0.6,PASS,0.1301,PASS,0.6222,0.6035,0.603,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.776,FAIL,0.3,SKIP,0.5,STRONG_DOWN,-0.6495,0.5,EU,0.3321253701972434
2026-02-15 17:30:00,2026-02-15 17:45:00,SHORT,TP1,1.3251,5.0,1,WIN,0.5519,True,0.1,BEARISH,0.7375,FAIL,0.15,0.4286,PASS,0.1068,PASS,0.9359,0.6035,0.603,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.776,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.6495,0.5,US,0.3321253701972434
2026-02-15 18:15:00,2026-02-15 18:30:00,SHORT,TP1,0.5141,5.0,1,WIN,0.555,True,0.1,BEARISH,0.7375,FAIL,0.15,0.4634,PASS,0.0367,PASS,0.9569,0.6035,0.603,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.776,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.6495,0.5,US,0.3321253701972434
2026-02-15 18:45:00,2026-02-15 19:00:00,SHORT,TP1,0.8137,5.0,1,WIN,0.5656,True,0.1,BEARISH,0.7375,FAIL,0.15,0.5144,PASS,0.0367,PASS,0.9569,0.6035,0.603,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.776,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.6495,0.5,US,0.3321253701972434
2026-02-17 08:15:00,2026-02-17 13:45:00,SHORT,EARLY_EXIT,-0.3301,5.0,22,LOSS,0.5903,True,0.1,NEUTRAL,0.55,PASS,1.0,0.8065,PASS,0.1086,PASS,0.4558,0.5585,0.558,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.58,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.631,0.5,EU,0.24760403911040746
2026-02-19 09:00:00,2026-02-19 09:15:00,SHORT,SL,-0.3169,5.0,1,LOSS,0.5682,True,0.1,NEUTRAL,0.5,PASS,1.0,0.5705,PASS,0.5536,PASS,0.5587,0.5585,0.558,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.6825,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.6994,0.5,EU,0.24982962663884778
2026-02-19 10:30:00,2026-02-19 10:45:00,SHORT,TP1,0.3965,5.0,1,WIN,0.5642,True,0.1,NEUTRAL,0.525,PASS,1.0,0.7098,PASS,0.1301,PASS,0.559,0.5585,0.558,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.6825,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.6994,0.5,EU,0.24982962663884778
2026-02-19 11:15:00,2026-02-19 11:45:00,SHORT,TP1,0.4448,5.0,2,WIN,0.5728,True,0.1,BEARISH,0.6375,PASS,1.0,0.7543,PASS,0.1257,PASS,0.5555,0.5585,0.558,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.6825,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.6994,0.5,EU,0.24982962663884778
2026-02-19 11:45:00,2026-02-19 13:00:00,SHORT,TP1,0.4473,5.0,5,WIN,0.5654,True,0.1,BEARISH,0.6375,PASS,1.0,0.7167,PASS,0.1301,PASS,0.5555,0.5585,0.558,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.6825,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.6994,0.5,EU,0.24982962663884778
2026-02-19 13:00:00,2026-02-19 13:30:00,SHORT,TP1,0.5289,5.0,2,WIN,0.5868,True,0.1,BEARISH,0.6375,PASS,1.0,0.7878,PASS,0.1301,PASS,0.6581,0.5585,0.558,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.6825,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.6994,0.5,EU,0.24982962663884778
2026-02-20 04:30:00,2026-02-20 04:45:00,SHORT,TP1,0.5105,5.0,1,WIN,0.6175,True,0.1,NEUTRAL,0.525,PASS,1.0,0.5558,PASS,0.1301,PASS,0.3023,0.6395,0.639,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.6825,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.79,0.5,ASIAN,0.24952046275607764
2026-02-22 17:30:00,2026-02-22 21:30:00,SHORT,EARLY_EXIT,-0.5585,5.0,16,LOSS,0.6148,True,0.1,BEARISH,0.6375,PASS,1.0,0.7536,PASS,0.2126,PASS,0.7119,0.5285,0.528,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.58,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.6056,0.5,US,0.21845009790592704
2026-02-23 14:30:00,2026-02-23 15:45:00,SHORT,TP1,0.6229,5.0,5,WIN,0.6255,True,0.1,NEUTRAL,0.55,PASS,1.0,0.9185,PASS,0.1301,PASS,0.6209,0.6395,0.639,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.896,0.5,US_OPEN,0.34633903373366365
2026-02-23 15:45:00,2026-02-23 16:00:00,SHORT,TP1,0.6291,5.0,1,WIN,0.5989,True,0.1,NEUTRAL,0.525,PASS,1.0,0.7906,PASS,0.1301,PASS,0.6193,0.6395,0.639,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.896,0.5,US_OPEN,0.34633903373366365
2026-02-23 16:30:00,2026-02-23 17:00:00,SHORT,TP1,0.6267,5.0,2,WIN,0.531,True,0.1,NEUTRAL,0.5,PASS,1.0,0.4435,PASS,0.1301,PASS,0.6833,0.6395,0.639,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.896,0.5,US,0.34633903373366365
2026-02-23 17:00:00,2026-02-23 17:30:00,SHORT,TP1,0.768,5.0,2,WIN,0.5918,True,0.1,BEARISH,0.6375,PASS,1.0,0.7366,PASS,0.1301,PASS,0.6833,0.6395,0.639,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.896,0.5,US,0.34633903373366365
2026-02-23 17:30:00,2026-02-23 17:45:00,SHORT,SL,-0.8,5.0,1,LOSS,0.5909,True,0.1,BEARISH,0.6375,PASS,1.0,0.605,PASS,0.1301,PASS,0.4732,0.6395,0.639,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.896,0.5,US,0.34633903373366365
2026-02-24 09:00:00,2026-02-24 14:45:00,SHORT,EARLY_EXIT,-0.3929,5.0,23,LOSS,0.6055,True,0.0,NEUTRAL,0.575,PASS,1.0,0.4692,PASS,0.7408,PASS,0.5133,0.6395,0.639,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.8947,0.5,EU,0.332183898966335
2026-02-24 09:30:00,2026-02-24 14:45:00,SHORT,EARLY_EXIT,-0.6628,5.0,21,LOSS,0.5941,True,0.0,NEUTRAL,0.575,PASS,1.0,0.4729,PASS,0.1072,PASS,0.4938,0.6395,0.639,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.8947,0.5,EU,0.332183898966335
2026-02-24 10:15:00,2026-02-24 14:45:00,SHORT,EARLY_EXIT,-0.4594,5.0,18,LOSS,0.5599,True,0.0,NEUTRAL,0.575,PASS,1.0,0.4833,PASS,0.1003,PASS,0.5331,0.6395,0.639,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.8947,0.5,EU,0.332183898966335
2026-03-01 09:00:00,2026-03-01 09:30:00,SHORT,TP1,0.5457,5.0,2,WIN,0.6307,True,0.1,BEARISH,0.6375,FAIL,0.15,0.6831,PASS,0.0508,PASS,0.4568,0.5285,0.528,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.636,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.6041,0.5,EU,0.28196217367184445
2026-03-01 16:45:00,2026-03-01 18:00:00,SHORT,SL,-0.68,5.0,5,LOSS,0.569,True,0.1,NEUTRAL,0.525,FAIL,0.15,0.7904,PASS,0.1301,PASS,0.555,0.5285,0.528,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.636,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.6041,0.5,US,0.28196217367184445
2026-03-02 02:00:00,2026-03-02 03:15:00,SHORT,SL,-1.36,5.0,5,LOSS,0.6231,True,0.0,NEUTRAL,0.575,FAIL,0.15,0.6242,PASS,0.0552,PASS,0.3369,0.4985,0.498,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.5,SKIP,0.5,SKIP,0.5,DOWN,-0.2717,0.5,ASIAN,0.22867064690803723
2026-04-01 21:15:00,2026-04-02 01:00:00,LONG,SL,-0.9583,5.0,15,LOSS,0.5168,True,0.05,NEUTRAL,0.5125,PASS,0.7083,0.628,PASS,0.0147,PASS,0.5553,0.48,0.48,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,FAIL,0.4375,SKIP,0.5,SKIP,0.5,NEUTRAL,0.0537,0.5,US,0.18463953104633513
2026-04-02 21:45:00,2026-04-03 01:30:00,SHORT,TP1,0.8006,5.0,15,WIN,0.56,True,0.1,NEUTRAL,0.5125,FAIL,0.15,0.5855,PASS,0.1009,PASS,0.4887,0.461,0.461,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.636,SKIP,0.5,SKIP,0.5,NEUTRAL,-0.105,0.5,US,0.15603206589777793
2026-04-04 11:00:00,2026-04-04 16:15:00,SHORT,EARLY_EXIT,-0.339,5.0,21,LOSS,0.578,True,0.1,BULLISH,0.655,PASS,1.0,0.8767,PASS,0.1204,PASS,0.644,0.3725,0.372,BULL,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.58,SKIP,0.5,SKIP,0.5,NEUTRAL,-0.0785,0.5,EU,0.05293097909902274
2026-04-04 12:30:00,2026-04-04 16:30:00,SHORT,EARLY_EXIT,-0.5624,5.0,16,LOSS,0.5535,True,0.1,BULLISH,0.6,PASS,1.0,0.8216,PASS,0.0087,PASS,0.5777,0.3725,0.372,BULL,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.58,SKIP,0.5,SKIP,0.5,NEUTRAL,-0.0785,0.5,EU,0.05293097909902274
2026-05-01 07:45:00,2026-05-01 10:00:00,LONG,SL,0.118,5.0,9,WIN,0.5608,True,0.0,BULLISH,0.6175,PASS,0.7083,0.6271,PASS,0.0522,PASS,0.4825,0.3425,0.343,BEAR,BULL,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.58,SKIP,0.5,SKIP,0.5,NEUTRAL,-0.0422,0.5,ASIAN,0.11710748588627397
